DEBUG 2018-03-24 22:36:29[6820] : ------------------DuiVision??????-2.8.0.1 Start-------------------
DEBUG 2018-03-24 22:36:29[6820] : CDuiHandlerMain::OnDuiMessage:uID=905, name=skin.wnd, msg=1, wParam=17819492, lParam=0
DEBUG 2018-03-28 13:51:10[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:10[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:10[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:10[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:17[7452] : CDuiHandlerMain::OnDuiMessage:uID=1030, name=tabctrl.main, msg=1, wParam=1, lParam=0
DEBUG 2018-03-28 13:51:17[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=102, wParam=9693456, lParam=0
DEBUG 2018-03-28 13:51:17[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=105, wParam=9695888, lParam=0
DEBUG 2018-03-28 13:51:18[7452] : CDuiHandlerMain::OnDuiMessage:uID=1030, name=tabctrl.main, msg=1, wParam=2, lParam=0
DEBUG 2018-03-28 13:51:19[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:19[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:28[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:28[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:28[7452] : CDuiHandlerMain::OnDuiMessage:uID=1162, name=gridctrl_1, msg=1, wParam=7, lParam=1
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerMain::OnDuiMessage:uID=1167, name=grid_btn_resume, msg=1, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerMain::OnDuiMessage:uID=1167, name=grid_btn_resume, msg=2, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerMain::OnDuiMessage:uID=1167, name=grid_btn_resume, msg=1, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:37[7452] : CDuiHandlerMain::OnDuiMessage:uID=1167, name=grid_btn_resume, msg=2, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:38[7452] : CDuiHandlerMain::OnDuiMessage:uID=1167, name=grid_btn_resume, msg=1, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:38[7452] : CDuiHandlerMain::OnDuiMessage:uID=1167, name=grid_btn_resume, msg=2, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:38[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:38[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:38[7452] : CDuiHandlerMain::OnDuiMessage:uID=1162, name=gridctrl_1, msg=1, wParam=5, lParam=3
DEBUG 2018-03-28 13:51:39[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:39[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:39[7452] : CDuiHandlerMain::OnDuiMessage:uID=1168, name=grid_btn_cancel, msg=1, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:39[7452] : CDuiHandlerMain::OnDuiMessage:uID=1168, name=grid_btn_cancel, msg=2, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:43[7452] : CDuiHandlerMain::OnDuiMessage:uID=1030, name=tabctrl.main, msg=1, wParam=3, lParam=0
DEBUG 2018-03-28 13:51:44[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:44[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 13:51:49[7452] : CDuiHandlerMain::OnDuiMessage:uID=1214, name=menuitem_radio_2, msg=4, wParam=0, lParam=1
DEBUG 2018-03-28 13:51:54[7452] : CDuiHandlerMain::OnDuiMessage:uID=905, name=skin.wnd, msg=1, wParam=9689484, lParam=0
DEBUG 2018-03-28 13:51:54[7452] : CDuiHandlerMain::OnDuiMessage:uID=905, name=skin.wnd, msg=2, wParam=2, lParam=9689472
DEBUG 2018-03-28 13:52:00[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=290, wParam=9693552, lParam=0
DEBUG 2018-03-28 13:52:01[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=102, wParam=9681472, lParam=0
DEBUG 2018-03-28 13:52:01[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=105, wParam=9686976, lParam=0
DEBUG 2018-03-28 13:56:05[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=105, wParam=9687000, lParam=0
DEBUG 2018-03-28 13:56:06[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=105, wParam=9684552, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=102, wParam=9693616, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=108, wParam=9688696, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=108, wParam=9688752, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=104, wParam=9694124, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=108, wParam=9693528, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=259, wParam=9694128, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=105, wParam=9695888, lParam=0
DEBUG 2018-03-28 13:56:07[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=108, wParam=9696040, lParam=0
DEBUG 2018-03-28 14:02:27[7452] : CDuiHandlerMain::OnDuiMessage:uID=800, name=tray.icon, msg=2, wParam=0, lParam=0
DEBUG 2018-03-28 14:02:27[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=102, wParam=9693472, lParam=0
DEBUG 2018-03-28 14:02:27[7452] : CDuiHandlerMain::OnDuiMessage:uID=1189, name=ie_ctrl, msg=105, wParam=9695888, lParam=0
DEBUG 2018-03-28 14:02:28[7452] : CDuiHandlerMain::OnDuiMessage:uID=1030, name=tabctrl.main, msg=1, wParam=0, lParam=0
DEBUG 2018-03-28 14:06:38[7452] : CDuiHandlerMain::OnDuiMessage:uID=1308, name=linkbtn2, msg=1, wParam=0, lParam=0
DEBUG 2018-03-28 14:06:39[7452] : CDuiHandlerMain::OnDuiMessage:uID=1308, name=linkbtn2, msg=2, wParam=0, lParam=0
DEBUG 2018-03-28 14:07:29[7452] : CDuiHandlerMain::OnDuiMessage:uID=1087, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 14:07:29[7452] : CDuiHandlerPlugin::OnDuiMessage:uID=1049, name=edit1, msg=19, wParam=0, lParam=0
DEBUG 2018-03-28 14:43:38[7452] : ------------------End-------------------
DEBUG 2018-03-28 14:43:38[7452] : ------------------End-------------------
